8.6268
8.1047
8.3507
8.3225
8.3942
8.0616
7.9059
8.3878
8.4705
8.4391
8.8226
8.766
8.7033
8.3491
8.2294
7.9301
8.2568
9.1382
8.1666
8.4779
8.3586
8.9854
8.6359
8.2716
8.4503
9.4539
8.3489
8.4088
8.489
8.2686
8.14
8.3748
8.2837
8.3003
8.3977
8.7807
8.6003
8.2773
8.2868
8.897
8.1963
8.1963
7.959
8.3563
8.5911
8.5682
8.2788
8.2437
8.5122
8.0957
8.5096
8.3677
8.5687
8.7062
8.0737
8.2286
7.8666
8.3433
8.3705
7.6408
7.7328
8.7444
8.5923
8.2484
8.1955
8.1918
8.3126
8.2845
8.4381
8.9227
8.6688
7.8167
7.9681
7.9285
7.8525
8.7849
7.7287
8.1072
8.7694
9.1249
7.7469
8.6213
8.3808
8.9978
8.3911
8.3428
8.0498
8.4863
8.1309
8.2748
8.2246
8.3606
8.4735
8.4656
8.0387
8.6771
8.6949
7.9053
7.8041
8.3424
8.5854
8.2979
8.4998
7.808
8.6218
8.7801
8.6184
8.232
8.527
7.8781
8.1673
8.4267
8.3419
7.9211
8.3344
8.2327
9.0215
8.6168
8.3661
8.6421
8.4992
8.1992
8.1267
8.7821
8.5429
8.5035
8.519
8.6673
8.1644
8.2276
8.5795
8.2893
7.6502
8.4346
8.8617
8.3699
7.817
7.7766
8.2187
8.3035
8.8871
8.1861
8.2584
8.1859
8.273
7.5895
8.6885
8.4459
8.2906
8.4585
8.85
8.2749
8.1508
8.5438
8.3263
8.2803
8.4175
8.333
8.5749
8.217
8.7695
8.3395
8.5175
8.5489
8.278
8.4015
8.8449
8.7638
8.5433
8.6127
8.3598
8.2201
8.8292
8.5534
9.1522
7.8515
8.8501
7.9467
8.2347
8.1202
8.5185
8.9246
7.7783
8.6564
7.9711
8.7212
8.5272
8.4545
8.6092
8.3579
8.5555
8.4328
8.1696
8.4076
8.3102
8.1315
8.7822
8.2379
8.8577
8.3706
8.384
8.3025
8.7857
8.6001
8.5945
8.1216
8.0706
8.3958
8.1513
8.4808
8.4361
8.3899
7.9622
8.1945
8.6463
7.7521
8.2872
8.6836
8.2205
8.3135
8.4952
8.6437
8.1257
8.4562
8.2839
8.0704
8.6379
8.3673
8.5923
8.2983
8.0592
8.4188
8.543
8.3543
8.0917
8.838
8.0003
8.7621
8.4677
8.3102
8.5135
8.5269
8.1754
8.3595
8.6891
8.2241
8.3594
8.8638
8.6343
8.8555
8.0121
8.448
8.2008
8.5158
8.6871
8.5653
8.8985
7.8353
8.1264
8.4396
8.139
8.1507
8.6546
8.3697
8.5011
8.3372
8.3427
8.5432
8.2256
8.5171
8.3926
8.602
8.2878
9.0017
7.9376
8.2335
8.408
8.4666
7.5961
8.2331
8.6392
7.9802
8.2675
8.1944
7.986
8.1849
7.9633
8.7374
8.4528
7.9548
8.4014
8.4959
8.4324
8.606
8.9319
8.7261
8.2222
8.6264
8.2453
8.3984
8.4644
8.1918
8.44
8.3477
8.4714
8.1513
8.0982
8.5242
8.0521
8.2627
8.5693
8.4492
8.5894
7.9124
8.0943
8.2998
8.2331
8.2538
8.7541
8.4622
9.182
8.0676
7.9852
8.4159
8.3601
8.7039
8.571
8.702
8.3474
8.5257
8.3627
8.1619
7.964
8.5626
8.6195
8.5874
8.3863
8.2027
8.542
7.9372
8.4721
8.096
8.3448
8.3464
8.5936
8.3871
8.559
8.1966
8.4535
8.8602
7.9945
8.1013
8.2785
8.4405
8.2409
8.0574
8.7047
8.0901
8.0811
8.4982
8.5861
8.9266
8.5351
7.9635
8.8326
8.4564
7.7309
7.9611
8.616
8.268
8.8085
9.0984
8.643
8.3946
8.0862
8.342
8.3694
8.4428
8.1625
8.544
8.1258
8.4317
8.5559
8.5671
8.379
8.4279
8.7447
8.5757
8.6265
7.7818
8.524
7.8796
7.8992
8.3064
8.4308
8.6988
7.6946
8.6829
8.6103
8.7341
